NAICS,Mainframes,PCs,DASDs,Printers,Terminals,Tape drives,Storage devices,System integrators,Communications,Nonelectro medical instruments,Electro medical instruments,Nonmedical instruments,Photocopy and related equipment,Office and accounting equipment,Nuclear fuel,Other fabricated metals,Steam engines,Internal combustion engines,Metalworking machinery,Special industrial machinery,General industrial equipment,Electric transmission and distribution,Light trucks (including utility vehicles),"Other trucks, buses and truck trailers",Autos,Aircraft,Ships and boats,Railroad equipment,Household furniture,Other furniture,Other agricultural machinery,Farm tractors,Other construction machinery,Construction tractors,Mining and oilfield machinery,Service industry machinery,Household appliances,Other electrical,Other,Office,Hospitals,Special care,Medical buildings,Multimerchandise shopping,Food and beverage establishments,Warehouses,Mobile structures,Other commercial,Manufacturing,Electric,Wind and solar,Gas,Petroleum pipelines,Communication,Petroleum and natural gas,Mining,Religious,Educational and vocational,Lodging,Amusement and recreation,Air transportation,Other transportation,Other railroad,Track replacement,Local transit structures,Other land transportation,Farm,Water supply,Sewage and waste disposal,Public safety,Highway and conservation and development,Prepackaged software,Custom software,Own account software,Pharmaceutical and medicine manufacturing,"Chemical manufacturing, ex. pharma and med",Semiconductor and other component manufacturing,Computers and peripheral equipment manufacturing,Communications equipment manufacturing,Navigational and other instruments manufacturing,"Other computer and electronic manufacturing, n.e.c.",Motor vehicles and parts manufacturing,Aerospace products and parts manufacturing,Other manufacturing,Scientific research and development services,Software publishers,Financial and real estate services,Computer systems design and related services,"All other nonmanufacturing, n.e.c.",Private universities and colleges,Other nonprofit institutions,Theatrical movies,Long-lived television programs,Books,Music,Other entertainment originals
[[423430]],18655235.611488599,21396755.367672093,0.0,4734765.8847968997,6766715.8217328982,0.0,6644153.7620446952,12223952.795218155,99288169.616885394,31717770.920362879,8237460.5379913356,22673981.042317577,40890573.492816821,8837369.5669914894,0.0,58507256.914315909,1722319.4703552756,832131.87893569493,157524499.87294316,52172733.618851937,285156758.45140564,23377100.226844639,123923143.61421421,46921916.956420496,50611680.016507462,14849361.126433874,1883585.3383660689,3805874.4850547281,23493211.651812408,91289382.563550025,10695152.36647583,19358354.796015661,151654422.27735028,12810960.554777442,2818927.3728286717,66841476.973113723,6592548.6842812411,5044396.3513776232,108409367.11157589,431270085.50390506,0.0,0.0,270926.65825813322,212341993.72717211,767625.53173137747,647263138.48284149,45154.443043022198,161304571.81911618,241802042.49538389,754724.26229051384,0.0,2483494.3673662213,1251423.1357637583,5534644.5901304362,0.0,0.0,0.0,0.0,0.0,32253.173602158717,0.0,0.0,0.0,0.0,0.0,1857782.7994843419,0.0,348334.27490331419,135463.32912906661,0.0,3902634.0058612046,40329368.272139259,158098606.36306161,174915411.07922712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[42344]],18655235.611488599,21396755.367672093,0.0,4734765.8847968997,6766715.8217328982,0.0,6644153.7620446952,12223952.795218155,99288169.616885394,31717770.920362879,8237460.5379913356,22673981.042317577,40890573.492816821,8837369.5669914894,0.0,58507256.914315909,1722319.4703552756,832131.87893569493,157524499.87294316,52172733.618851937,285156758.45140564,23377100.226844639,123923143.61421421,46921916.956420496,50611680.016507462,14849361.126433874,1883585.3383660689,3805874.4850547281,23493211.651812408,91289382.563550025,10695152.36647583,19358354.796015661,151654422.27735028,12810960.554777442,2818927.3728286717,66841476.973113723,6592548.6842812411,5044396.3513776232,108409367.11157589,431270085.50390506,0.0,0.0,270926.65825813322,212341993.72717211,767625.53173137747,647263138.48284149,45154.443043022198,161304571.81911618,241802042.49538389,754724.26229051384,0.0,2483494.3673662213,1251423.1357637583,5534644.5901304362,0.0,0.0,0.0,0.0,0.0,32253.173602158717,0.0,0.0,0.0,0.0,0.0,1857782.7994843419,0.0,348334.27490331419,135463.32912906661,0.0,3902634.0058612046,40329368.272139259,158098606.36306161,174915411.07922712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[423440]],18655235.611488599,21396755.367672093,0.0,4734765.8847968997,6766715.8217328982,0.0,6644153.7620446952,12223952.795218155,99288169.616885394,31717770.920362879,8237460.5379913356,22673981.042317577,40890573.492816821,8837369.5669914894,0.0,58507256.914315909,1722319.4703552756,832131.87893569493,157524499.87294316,52172733.618851937,285156758.45140564,23377100.226844639,123923143.61421421,46921916.956420496,50611680.016507462,14849361.126433874,1883585.3383660689,3805874.4850547281,23493211.651812408,91289382.563550025,10695152.36647583,19358354.796015661,151654422.27735028,12810960.554777442,2818927.3728286717,66841476.973113723,6592548.6842812411,5044396.3513776232,108409367.11157589,431270085.50390506,0.0,0.0,270926.65825813322,212341993.72717211,767625.53173137747,647263138.48284149,45154.443043022198,161304571.81911618,241802042.49538389,754724.26229051384,0.0,2483494.3673662213,1251423.1357637583,5534644.5901304362,0.0,0.0,0.0,0.0,0.0,32253.173602158717,0.0,0.0,0.0,0.0,0.0,1857782.7994843419,0.0,348334.27490331419,135463.32912906661,0.0,3902634.0058612046,40329368.272139259,158098606.36306161,174915411.07922712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[42345]],18655235.611488599,21396755.367672093,0.0,4734765.8847968997,6766715.8217328982,0.0,6644153.7620446952,12223952.795218155,99288169.616885394,31717770.920362879,8237460.5379913356,22673981.042317577,40890573.492816821,8837369.5669914894,0.0,58507256.914315909,1722319.4703552756,832131.87893569493,157524499.87294316,52172733.618851937,285156758.45140564,23377100.226844639,123923143.61421421,46921916.956420496,50611680.016507462,14849361.126433874,1883585.3383660689,3805874.4850547281,23493211.651812408,91289382.563550025,10695152.36647583,19358354.796015661,151654422.27735028,12810960.554777442,2818927.3728286717,66841476.973113723,6592548.6842812411,5044396.3513776232,108409367.11157589,431270085.50390506,0.0,0.0,270926.65825813322,212341993.72717211,767625.53173137747,647263138.48284149,45154.443043022198,161304571.81911618,241802042.49538389,754724.26229051384,0.0,2483494.3673662213,1251423.1357637583,5534644.5901304362,0.0,0.0,0.0,0.0,0.0,32253.173602158717,0.0,0.0,0.0,0.0,0.0,1857782.7994843419,0.0,348334.27490331419,135463.32912906661,0.0,3902634.0058612046,40329368.272139259,158098606.36306161,174915411.07922712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[423450]],18655235.611488599,21396755.367672093,0.0,4734765.8847968997,6766715.8217328982,0.0,6644153.7620446952,12223952.795218155,99288169.616885394,31717770.920362879,8237460.5379913356,22673981.042317577,40890573.492816821,8837369.5669914894,0.0,58507256.914315909,1722319.4703552756,832131.87893569493,157524499.87294316,52172733.618851937,285156758.45140564,23377100.226844639,123923143.61421421,46921916.956420496,50611680.016507462,14849361.126433874,1883585.3383660689,3805874.4850547281,23493211.651812408,91289382.563550025,10695152.36647583,19358354.796015661,151654422.27735028,12810960.554777442,2818927.3728286717,66841476.973113723,6592548.6842812411,5044396.3513776232,108409367.11157589,431270085.50390506,0.0,0.0,270926.65825813322,212341993.72717211,767625.53173137747,647263138.48284149,45154.443043022198,161304571.81911618,241802042.49538389,754724.26229051384,0.0,2483494.3673662213,1251423.1357637583,5534644.5901304362,0.0,0.0,0.0,0.0,0.0,32253.173602158717,0.0,0.0,0.0,0.0,0.0,1857782.7994843419,0.0,348334.27490331419,135463.32912906661,0.0,3902634.0058612046,40329368.272139259,158098606.36306161,174915411.07922712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[42346]],18655235.611488599,21396755.367672093,0.0,4734765.8847968997,6766715.8217328982,0.0,6644153.7620446952,12223952.795218155,99288169.616885394,31717770.920362879,8237460.5379913356,22673981.042317577,40890573.492816821,8837369.5669914894,0.0,58507256.914315909,1722319.4703552756,832131.87893569493,157524499.87294316,52172733.618851937,285156758.45140564,23377100.226844639,123923143.61421421,46921916.956420496,50611680.016507462,14849361.126433874,1883585.3383660689,3805874.4850547281,23493211.651812408,91289382.563550025,10695152.36647583,19358354.796015661,151654422.27735028,12810960.554777442,2818927.3728286717,66841476.973113723,6592548.6842812411,5044396.3513776232,108409367.11157589,431270085.50390506,0.0,0.0,270926.65825813322,212341993.72717211,767625.53173137747,647263138.48284149,45154.443043022198,161304571.81911618,241802042.49538389,754724.26229051384,0.0,2483494.3673662213,1251423.1357637583,5534644.5901304362,0.0,0.0,0.0,0.0,0.0,32253.173602158717,0.0,0.0,0.0,0.0,0.0,1857782.7994843419,0.0,348334.27490331419,135463.32912906661,0.0,3902634.0058612046,40329368.272139259,158098606.36306161,174915411.07922712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[423460]],18655235.611488599,21396755.367672093,0.0,4734765.8847968997,6766715.8217328982,0.0,6644153.7620446952,12223952.795218155,99288169.616885394,31717770.920362879,8237460.5379913356,22673981.042317577,40890573.492816821,8837369.5669914894,0.0,58507256.914315909,1722319.4703552756,832131.87893569493,157524499.87294316,52172733.618851937,285156758.45140564,23377100.226844639,123923143.61421421,46921916.956420496,50611680.016507462,14849361.126433874,1883585.3383660689,3805874.4850547281,23493211.651812408,91289382.563550025,10695152.36647583,19358354.796015661,151654422.27735028,12810960.554777442,2818927.3728286717,66841476.973113723,6592548.6842812411,5044396.3513776232,108409367.11157589,431270085.50390506,0.0,0.0,270926.65825813322,212341993.72717211,767625.53173137747,647263138.48284149,45154.443043022198,161304571.81911618,241802042.49538389,754724.26229051384,0.0,2483494.3673662213,1251423.1357637583,5534644.5901304362,0.0,0.0,0.0,0.0,0.0,32253.173602158717,0.0,0.0,0.0,0.0,0.0,1857782.7994843419,0.0,348334.27490331419,135463.32912906661,0.0,3902634.0058612046,40329368.272139259,158098606.36306161,174915411.07922712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[42349]],18655235.611488599,21396755.367672093,0.0,4734765.8847968997,6766715.8217328982,0.0,6644153.7620446952,12223952.795218155,99288169.616885394,31717770.920362879,8237460.5379913356,22673981.042317577,40890573.492816821,8837369.5669914894,0.0,58507256.914315909,1722319.4703552756,832131.87893569493,157524499.87294316,52172733.618851937,285156758.45140564,23377100.226844639,123923143.61421421,46921916.956420496,50611680.016507462,14849361.126433874,1883585.3383660689,3805874.4850547281,23493211.651812408,91289382.563550025,10695152.36647583,19358354.796015661,151654422.27735028,12810960.554777442,2818927.3728286717,66841476.973113723,6592548.6842812411,5044396.3513776232,108409367.11157589,431270085.50390506,0.0,0.0,270926.65825813322,212341993.72717211,767625.53173137747,647263138.48284149,45154.443043022198,161304571.81911618,241802042.49538389,754724.26229051384,0.0,2483494.3673662213,1251423.1357637583,5534644.5901304362,0.0,0.0,0.0,0.0,0.0,32253.173602158717,0.0,0.0,0.0,0.0,0.0,1857782.7994843419,0.0,348334.27490331419,135463.32912906661,0.0,3902634.0058612046,40329368.272139259,158098606.36306161,174915411.07922712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[423490]],18655235.611488599,21396755.367672093,0.0,4734765.8847968997,6766715.8217328982,0.0,6644153.7620446952,12223952.795218155,99288169.616885394,31717770.920362879,8237460.5379913356,22673981.042317577,40890573.492816821,8837369.5669914894,0.0,58507256.914315909,1722319.4703552756,832131.87893569493,157524499.87294316,52172733.618851937,285156758.45140564,23377100.226844639,123923143.61421421,46921916.956420496,50611680.016507462,14849361.126433874,1883585.3383660689,3805874.4850547281,23493211.651812408,91289382.563550025,10695152.36647583,19358354.796015661,151654422.27735028,12810960.554777442,2818927.3728286717,66841476.973113723,6592548.6842812411,5044396.3513776232,108409367.11157589,431270085.50390506,0.0,0.0,270926.65825813322,212341993.72717211,767625.53173137747,647263138.48284149,45154.443043022198,161304571.81911618,241802042.49538389,754724.26229051384,0.0,2483494.3673662213,1251423.1357637583,5534644.5901304362,0.0,0.0,0.0,0.0,0.0,32253.173602158717,0.0,0.0,0.0,0.0,0.0,1857782.7994843419,0.0,348334.27490331419,135463.32912906661,0.0,3902634.0058612046,40329368.272139259,158098606.36306161,174915411.07922712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[4235]],130586649.28042023,149777287.57370469,0.0,33143361.193578307,47367010.7521303,0.0,46509076.334312879,85567669.566527098,695017187.31819797,222024396.4425402,57662223.765939362,158717867.29622307,286234014.44971782,61861586.968940437,0.0,409550798.40021145,12056236.292486932,5824923.1525498657,1102671499.1106024,365209135.33196366,1996097309.1598399,163639701.5879125,867462005.29949975,328453418.69494355,354281760.11555231,103945527.88503714,13185097.368562486,26641121.395383105,164452481.56268689,639025677.94485033,74866066.565330833,135508483.57210967,1061580955.9414523,89676723.883442119,19732491.609800708,467890338.81179619,46147840.789968699,35310774.459643371,758865569.78103137,3018890598.5273361,0.0,0.0,1896486.6078069331,1486393956.0902052,5373378.7221196434,4530841969.3798914,316081.10130115546,1129132002.7338135,1692614297.4676876,5283069.8360335985,0.0,17384460.571563553,8759961.9503463097,38742512.130913064,0.0,0.0,0.0,0.0,0.0,225772.21521511106,0.0,0.0,0.0,0.0,0.0,13004479.596390396,0.0,2438339.9243231998,948243.30390346656,0.0,27318438.04102844,282305577.90497488,1106690244.5414314,1224407877.5545902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[42351]],65293324.640210114,74888643.786852345,0.0,16571680.596789153,23683505.37606515,0.0,23254538.167156439,42783834.783263549,347508593.65909898,111012198.2212701,28831111.882969681,79358933.648111537,143117007.22485891,30930793.484470218,0.0,204775399.20010573,6028118.1462434661,2912461.5762749328,551335749.55530119,182604567.66598183,998048654.57991993,81819850.79395625,433731002.64974988,164226709.34747177,177140880.05777615,51972763.94251857,6592548.684281243,13320560.697691552,82226240.781343445,319512838.97242516,37433033.282665417,67754241.786054835,530790477.97072613,44838361.941721059,9866245.8049003538,233945169.40589809,23073920.39498435,17655387.229821686,379432784.89051569,1509445299.2636681,0.0,0.0,948243.30390346656,743196978.0451026,2686689.3610598217,2265420984.6899457,158040.55065057773,564566001.36690676,846307148.7338438,2641534.9180167993,0.0,8692230.2857817765,4379980.9751731548,19371256.065456532,0.0,0.0,0.0,0.0,0.0,112886.10760755553,0.0,0.0,0.0,0.0,0.0,6502239.7981951982,0.0,1219169.9621615999,474121.65195173328,0.0,13659219.02051422,141152788.95248744,553345122.27071571,612203938.77729511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[423510]],65293324.640210114,74888643.786852345,0.0,16571680.596789153,23683505.37606515,0.0,23254538.167156439,42783834.783263549,347508593.65909898,111012198.2212701,28831111.882969681,79358933.648111537,143117007.22485891,30930793.484470218,0.0,204775399.20010573,6028118.1462434661,2912461.5762749328,551335749.55530119,182604567.66598183,998048654.57991993,81819850.79395625,433731002.64974988,164226709.34747177,177140880.05777615,51972763.94251857,6592548.684281243,13320560.697691552,82226240.781343445,319512838.97242516,37433033.282665417,67754241.786054835,530790477.97072613,44838361.941721059,9866245.8049003538,233945169.40589809,23073920.39498435,17655387.229821686,379432784.89051569,1509445299.2636681,0.0,0.0,948243.30390346656,743196978.0451026,2686689.3610598217,2265420984.6899457,158040.55065057773,564566001.36690676,846307148.7338438,2641534.9180167993,0.0,8692230.2857817765,4379980.9751731548,19371256.065456532,0.0,0.0,0.0,0.0,0.0,112886.10760755553,0.0,0.0,0.0,0.0,0.0,6502239.7981951982,0.0,1219169.9621615999,474121.65195173328,0.0,13659219.02051422,141152788.95248744,553345122.27071571,612203938.77729511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[42352]],65293324.640210114,74888643.786852345,0.0,16571680.596789153,23683505.37606515,0.0,23254538.167156439,42783834.783263549,347508593.65909898,111012198.2212701,28831111.882969681,79358933.648111537,143117007.22485891,30930793.484470218,0.0,204775399.20010573,6028118.1462434661,2912461.5762749328,551335749.55530119,182604567.66598183,998048654.57991993,81819850.79395625,433731002.64974988,164226709.34747177,177140880.05777615,51972763.94251857,6592548.684281243,13320560.697691552,82226240.781343445,319512838.97242516,37433033.282665417,67754241.786054835,530790477.97072613,44838361.941721059,9866245.8049003538,233945169.40589809,23073920.39498435,17655387.229821686,379432784.89051569,1509445299.2636681,0.0,0.0,948243.30390346656,743196978.0451026,2686689.3610598217,2265420984.6899457,158040.55065057773,564566001.36690676,846307148.7338438,2641534.9180167993,0.0,8692230.2857817765,4379980.9751731548,19371256.065456532,0.0,0.0,0.0,0.0,0.0,112886.10760755553,0.0,0.0,0.0,0.0,0.0,6502239.7981951982,0.0,1219169.9621615999,474121.65195173328,0.0,13659219.02051422,141152788.95248744,553345122.27071571,612203938.77729511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[423520]],65293324.640210114,74888643.786852345,0.0,16571680.596789153,23683505.37606515,0.0,23254538.167156439,42783834.783263549,347508593.65909898,111012198.2212701,28831111.882969681,79358933.648111537,143117007.22485891,30930793.484470218,0.0,204775399.20010573,6028118.1462434661,2912461.5762749328,551335749.55530119,182604567.66598183,998048654.57991993,81819850.79395625,433731002.64974988,164226709.34747177,177140880.05777615,51972763.94251857,6592548.684281243,13320560.697691552,82226240.781343445,319512838.97242516,37433033.282665417,67754241.786054835,530790477.97072613,44838361.941721059,9866245.8049003538,233945169.40589809,23073920.39498435,17655387.229821686,379432784.89051569,1509445299.2636681,0.0,0.0,948243.30390346656,743196978.0451026,2686689.3610598217,2265420984.6899457,158040.55065057773,564566001.36690676,846307148.7338438,2641534.9180167993,0.0,8692230.2857817765,4379980.9751731548,19371256.065456532,0.0,0.0,0.0,0.0,0.0,112886.10760755553,0.0,0.0,0.0,0.0,0.0,6502239.7981951982,0.0,1219169.9621615999,474121.65195173328,0.0,13659219.02051422,141152788.95248744,553345122.27071571,612203938.77729511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[4236]],130586649.28042023,149777287.57370469,0.0,33143361.193578307,47367010.7521303,0.0,46509076.334312879,85567669.566527098,695017187.31819797,222024396.4425402,57662223.765939362,158717867.29622307,286234014.44971782,61861586.968940437,0.0,409550798.40021145,12056236.292486932,5824923.1525498657,1102671499.1106024,365209135.33196366,1996097309.1598399,163639701.5879125,867462005.29949975,328453418.69494355,354281760.11555231,103945527.88503714,13185097.368562486,26641121.395383105,164452481.56268689,639025677.94485033,74866066.565330833,135508483.57210967,1061580955.9414523,89676723.883442119,19732491.609800708,467890338.81179619,46147840.789968699,35310774.459643371,758865569.78103137,3018890598.5273361,0.0,0.0,1896486.6078069331,1486393956.0902052,5373378.7221196434,4530841969.3798914,316081.10130115546,1129132002.7338135,1692614297.4676876,5283069.8360335985,0.0,17384460.571563553,8759961.9503463097,38742512.130913064,0.0,0.0,0.0,0.0,0.0,225772.21521511106,0.0,0.0,0.0,0.0,0.0,13004479.596390396,0.0,2438339.9243231998,948243.30390346656,0.0,27318438.04102844,282305577.90497488,1106690244.5414314,1224407877.5545902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[42361]],43528883.093473405,49925762.52456823,0.0,11047787.064526102,15789003.584043432,0.0,15503025.444770958,28522556.522175699,231672395.77273265,74008132.14751339,19220741.255313121,52905955.765407689,95411338.149905935,20620528.989646811,0.0,136516932.80007046,4018745.4308289774,1941641.0508499551,367557166.37020075,121736378.44398788,665365769.71994662,54546567.195970833,289154001.76649988,109484472.89831451,118093920.03851743,34648509.295012377,4395032.456187495,8880373.7984610349,54817493.854228958,213008559.31495011,24955355.521776944,45169494.524036556,353860318.64715075,29892241.294480704,6577497.2032669019,155963446.27059871,15382613.596656233,11770258.153214457,252955189.92701045,1006296866.1757786,0.0,0.0,632162.20260231104,495464652.0300684,1791126.2407065476,1510280656.4599638,105360.36710038515,376377334.24460447,564204765.82256246,1761023.2786778661,0.0,5794820.1905211844,2919987.3167821029,12914170.710304353,0.0,0.0,0.0,0.0,0.0,75257.405071703688,0.0,0.0,0.0,0.0,0.0,4334826.5321301315,0.0,812779.97477439989,316081.10130115552,0.0,9106146.013676146,94101859.301658288,368896748.18047714,408135959.18486339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
